# Force coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cs            	Cl            	CmRoll        	CmPitch       	CmYaw         	Cd(f)         	Cd(r)         	Cs(f)         	Cs(r)         	Cl(f)         	Cl(r)         
387           	7.734769e-03	-2.497320e-22	7.176653e-03	3.588327e-03	-1.346733e-03	-3.867384e-03	7.455711e-03	2.790576e-04	-3.867384e-03	3.867384e-03	2.241594e-03	4.935060e-03
388           	7.745837e-03	-2.195308e-22	1.202528e-03	6.012639e-04	1.564835e-03	-3.872919e-03	4.474183e-03	3.271655e-03	-3.872919e-03	3.872919e-03	2.166098e-03	-9.635707e-04
389           	7.754448e-03	-1.844663e-22	-5.371843e-03	-2.685921e-03	4.644204e-03	-3.877224e-03	1.191303e-03	6.563145e-03	-3.877224e-03	3.877224e-03	1.958283e-03	-7.330126e-03
390           	7.762537e-03	-1.488813e-22	-1.202379e-02	-6.011896e-03	7.655577e-03	-3.881269e-03	-2.130627e-03	9.893164e-03	-3.881269e-03	3.881269e-03	1.643681e-03	-1.366747e-02
391           	7.786543e-03	-1.129078e-22	-1.833004e-02	-9.165022e-03	1.047591e-02	-3.893272e-03	-5.271750e-03	1.305829e-02	-3.893272e-03	3.893272e-03	1.310891e-03	-1.964093e-02
392           	7.820394e-03	-7.340349e-23	-2.407904e-02	-1.203952e-02	1.294965e-02	-3.910197e-03	-8.129324e-03	1.594972e-02	-3.910197e-03	3.910197e-03	9.101329e-04	-2.498917e-02
393           	7.868448e-03	-3.468060e-23	-2.898235e-02	-1.449117e-02	1.500977e-02	-3.934224e-03	-1.055695e-02	1.842540e-02	-3.934224e-03	3.934224e-03	5.185985e-04	-2.950095e-02
394           	7.895890e-03	7.361091e-24	-3.362488e-02	-1.681244e-02	1.693714e-02	-3.947945e-03	-1.286450e-02	2.076039e-02	-3.947945e-03	3.947945e-03	1.247016e-04	-3.374958e-02
395           	7.910934e-03	5.334318e-23	-3.841353e-02	-1.920677e-02	1.888282e-02	-3.955467e-03	-1.525130e-02	2.316223e-02	-3.955467e-03	3.955467e-03	-3.239458e-04	-3.808959e-02
396           	7.922143e-03	9.797485e-23	-4.299267e-02	-2.149633e-02	2.078348e-02	-3.961072e-03	-1.753526e-02	2.545740e-02	-3.961072e-03	3.961072e-03	-7.128497e-04	-4.227982e-02
397           	7.891475e-03	1.422648e-22	-4.775377e-02	-2.387689e-02	2.273712e-02	-3.945738e-03	-1.993115e-02	2.782262e-02	-3.945738e-03	3.945738e-03	-1.139764e-03	-4.661401e-02
398           	7.850760e-03	1.831626e-22	-5.215841e-02	-2.607920e-02	2.450016e-02	-3.925380e-03	-2.215382e-02	3.000458e-02	-3.925380e-03	3.925380e-03	-1.579046e-03	-5.057936e-02
399           	7.845330e-03	2.184225e-22	-5.679323e-02	-2.839662e-02	2.632800e-02	-3.922665e-03	-2.447395e-02	3.231928e-02	-3.922665e-03	3.922665e-03	-2.068616e-03	-5.472461e-02
400           	7.868620e-03	2.486996e-22	-6.079182e-02	-3.039591e-02	2.786112e-02	-3.934310e-03	-2.646160e-02	3.433022e-02	-3.934310e-03	3.934310e-03	-2.534792e-03	-5.825703e-02
401           	7.861746e-03	2.738427e-22	-6.507651e-02	-3.253826e-02	2.947420e-02	-3.930873e-03	-2.860738e-02	3.646913e-02	-3.930873e-03	3.930873e-03	-3.064053e-03	-6.201246e-02
402           	7.829532e-03	2.883118e-22	-6.876373e-02	-3.438187e-02	3.073262e-02	-3.914766e-03	-3.046710e-02	3.829663e-02	-3.914766e-03	3.914766e-03	-3.649243e-03	-6.511449e-02
403           	7.753100e-03	2.928709e-22	-7.213724e-02	-3.606862e-02	3.183517e-02	-3.876550e-03	-3.219207e-02	3.994517e-02	-3.876550e-03	3.876550e-03	-4.233451e-03	-6.790379e-02
404           	7.690794e-03	2.874072e-22	-7.522982e-02	-3.761491e-02	3.271170e-02	-3.845397e-03	-3.376951e-02	4.146031e-02	-3.845397e-03	3.845397e-03	-4.903205e-03	-7.032661e-02
405           	7.565836e-03	2.706664e-22	-7.768799e-02	-3.884399e-02	3.329959e-02	-3.782918e-03	-3.506108e-02	4.262691e-02	-3.782918e-03	3.782918e-03	-5.544399e-03	-7.214359e-02
406           	7.427939e-03	2.472395e-22	-7.991458e-02	-3.995729e-02	3.369979e-02	-3.713969e-03	-3.624332e-02	4.367126e-02	-3.713969e-03	3.713969e-03	-6.257501e-03	-7.365708e-02
407           	7.292189e-03	2.141789e-22	-8.102340e-02	-4.051170e-02	3.355751e-02	-3.646095e-03	-3.686561e-02	4.415780e-02	-3.646095e-03	3.646095e-03	-6.954196e-03	-7.406921e-02
408           	7.191534e-03	1.740611e-22	-8.108830e-02	-4.054415e-02	3.281182e-02	-3.595767e-03	-3.694838e-02	4.413992e-02	-3.595767e-03	3.595767e-03	-7.732335e-03	-7.335597e-02
409           	7.112099e-03	1.262002e-22	-7.996884e-02	-3.998442e-02	3.153397e-02	-3.556050e-03	-3.642837e-02	4.354047e-02	-3.556050e-03	3.556050e-03	-8.450448e-03	-7.151840e-02
410           	7.040608e-03	7.397955e-23	-7.821648e-02	-3.910824e-02	2.997078e-02	-3.520304e-03	-3.558794e-02	4.262854e-02	-3.520304e-03	3.520304e-03	-9.137457e-03	-6.907902e-02
411           	7.004245e-03	1.829526e-23	-7.536317e-02	-3.768159e-02	2.780458e-02	-3.502122e-03	-3.417946e-02	4.118371e-02	-3.502122e-03	3.502122e-03	-9.877006e-03	-6.548617e-02
412           	7.016618e-03	-3.978605e-23	-7.164545e-02	-3.582272e-02	2.516439e-02	-3.508309e-03	-3.231441e-02	3.933103e-02	-3.508309e-03	3.508309e-03	-1.065833e-02	-6.098711e-02
413           	7.141151e-03	-1.004817e-22	-6.628155e-02	-3.314078e-02	2.175676e-02	-3.570575e-03	-2.957020e-02	3.671135e-02	-3.570575e-03	3.570575e-03	-1.138402e-02	-5.489753e-02
414           	7.295695e-03	-1.604430e-22	-5.954839e-02	-2.977419e-02	1.780022e-02	-3.647848e-03	-2.612635e-02	3.342204e-02	-3.647848e-03	3.647848e-03	-1.197397e-02	-4.757441e-02
415           	7.430441e-03	-2.168859e-22	-5.220706e-02	-2.610353e-02	1.363073e-02	-3.715220e-03	-2.238831e-02	2.981875e-02	-3.715220e-03	3.715220e-03	-1.247280e-02	-3.973426e-02
416           	7.516144e-03	-2.672726e-22	-4.458767e-02	-2.229384e-02	9.519773e-03	-3.758072e-03	-1.853576e-02	2.605191e-02	-3.758072e-03	3.758072e-03	-1.277406e-02	-3.181361e-02
417           	7.582841e-03	-3.110732e-22	-3.672563e-02	-1.836281e-02	5.546593e-03	-3.791421e-03	-1.457139e-02	2.215423e-02	-3.791421e-03	3.791421e-03	-1.281622e-02	-2.390941e-02
418           	7.668935e-03	-3.455645e-22	-2.849374e-02	-1.424687e-02	1.659449e-03	-3.834468e-03	-1.041240e-02	1.808134e-02	-3.834468e-03	3.834468e-03	-1.258742e-02	-1.590632e-02
419           	7.767599e-03	-3.677858e-22	-2.061002e-02	-1.030501e-02	-1.794490e-03	-3.883800e-03	-6.421212e-03	1.418881e-02	-3.883800e-03	3.883800e-03	-1.209950e-02	-8.510522e-03
420           	7.872250e-03	-3.762566e-22	-1.393335e-02	-6.966673e-03	-4.475820e-03	-3.936125e-03	-3.030548e-03	1.090280e-02	-3.936125e-03	3.936125e-03	-1.144249e-02	-2.490853e-03
421           	7.900313e-03	-3.733814e-22	-8.996476e-03	-4.498238e-03	-6.237673e-03	-3.950157e-03	-5.480814e-04	8.448394e-03	-3.950157e-03	3.950157e-03	-1.073591e-02	1.739435e-03
422           	7.827522e-03	-3.620462e-22	-6.219673e-03	-3.109837e-03	-7.034868e-03	-3.913761e-03	8.039244e-04	7.023598e-03	-3.913761e-03	3.913761e-03	-1.014470e-02	3.925031e-03
423           	7.665431e-03	-3.467552e-22	-5.347303e-03	-2.673652e-03	-7.021626e-03	-3.832716e-03	1.159064e-03	6.506367e-03	-3.832716e-03	3.832716e-03	-9.695278e-03	4.347975e-03
424           	7.475316e-03	-3.273193e-22	-6.069283e-03	-3.034641e-03	-6.357670e-03	-3.737658e-03	7.030167e-04	6.772300e-03	-3.737658e-03	3.737658e-03	-9.392311e-03	3.323028e-03
425           	7.333816e-03	-3.028335e-22	-8.244243e-03	-4.122122e-03	-5.162463e-03	-3.666908e-03	-4.552134e-04	7.789030e-03	-3.666908e-03	3.666908e-03	-9.284585e-03	1.040342e-03
426           	7.245837e-03	-2.810164e-22	-1.098192e-02	-5.490961e-03	-3.760179e-03	-3.622919e-03	-1.868043e-03	9.113880e-03	-3.622919e-03	3.622919e-03	-9.251140e-03	-1.730782e-03
427           	7.191433e-03	-2.596238e-22	-1.389124e-02	-6.945620e-03	-2.332875e-03	-3.595717e-03	-3.349903e-03	1.054134e-02	-3.595717e-03	3.595717e-03	-9.278495e-03	-4.612744e-03
428           	7.189189e-03	-2.432033e-22	-1.683216e-02	-8.416080e-03	-8.873262e-04	-3.594594e-03	-4.821486e-03	1.201067e-02	-3.594594e-03	3.594594e-03	-9.303406e-03	-7.528754e-03
429           	7.201941e-03	-2.280605e-22	-2.001594e-02	-1.000797e-02	6.407131e-04	-3.600971e-03	-6.406998e-03	1.360894e-02	-3.600971e-03	3.600971e-03	-9.367255e-03	-1.064868e-02
430           	7.221351e-03	-2.126837e-22	-2.362135e-02	-1.181067e-02	2.334518e-03	-3.610675e-03	-8.199998e-03	1.542135e-02	-3.610675e-03	3.610675e-03	-9.476154e-03	-1.414519e-02
431           	7.209903e-03	-1.934576e-22	-2.739733e-02	-1.369867e-02	4.126012e-03	-3.604952e-03	-1.009371e-02	1.730362e-02	-3.604952e-03	3.604952e-03	-9.572654e-03	-1.782468e-02
432           	7.172297e-03	-1.680547e-22	-3.186206e-02	-1.593103e-02	6.223881e-03	-3.586148e-03	-1.234488e-02	1.951718e-02	-3.586148e-03	3.586148e-03	-9.707147e-03	-2.215491e-02
433           	7.142952e-03	-1.404033e-22	-3.637103e-02	-1.818551e-02	8.350547e-03	-3.571476e-03	-1.461404e-02	2.175699e-02	-3.571476e-03	3.571476e-03	-9.834967e-03	-2.653606e-02
434           	7.097502e-03	-1.098741e-22	-4.082952e-02	-2.041476e-02	1.045157e-02	-3.548751e-03	-1.686601e-02	2.396351e-02	-3.548751e-03	3.548751e-03	-9.963189e-03	-3.086633e-02
435           	7.054746e-03	-7.762228e-23	-4.506964e-02	-2.253482e-02	1.240035e-02	-3.527373e-03	-1.900744e-02	2.606219e-02	-3.527373e-03	3.527373e-03	-1.013446e-02	-3.493517e-02
436           	7.084825e-03	-4.785428e-23	-4.880087e-02	-2.440044e-02	1.409105e-02	-3.542412e-03	-2.085802e-02	2.794285e-02	-3.542412e-03	3.542412e-03	-1.030938e-02	-3.849149e-02
437           	7.110471e-03	-1.909969e-23	-5.230657e-02	-2.615329e-02	1.565217e-02	-3.555235e-03	-2.259805e-02	2.970852e-02	-3.555235e-03	3.555235e-03	-1.050112e-02	-4.180546e-02
438           	7.127986e-03	7.690797e-24	-5.601194e-02	-2.800597e-02	1.731989e-02	-3.563993e-03	-2.444198e-02	3.156996e-02	-3.563993e-03	3.563993e-03	-1.068608e-02	-4.532586e-02
439           	7.113579e-03	3.070585e-23	-5.960351e-02	-2.980175e-02	1.895142e-02	-3.556790e-03	-2.624496e-02	3.335854e-02	-3.556790e-03	3.556790e-03	-1.085033e-02	-4.875317e-02
440           	7.113780e-03	4.731823e-23	-6.282896e-02	-3.141448e-02	2.041532e-02	-3.556890e-03	-2.785759e-02	3.497137e-02	-3.556890e-03	3.556890e-03	-1.099916e-02	-5.182981e-02
441           	7.123374e-03	6.103856e-23	-6.584670e-02	-3.292335e-02	2.178309e-02	-3.561687e-03	-2.936166e-02	3.648504e-02	-3.561687e-03	3.561687e-03	-1.114026e-02	-5.470645e-02
442           	7.132266e-03	7.298460e-23	-6.876670e-02	-3.438335e-02	2.305436e-02	-3.566133e-03	-3.081722e-02	3.794948e-02	-3.566133e-03	3.566133e-03	-1.132899e-02	-5.743771e-02
443           	7.111910e-03	8.281531e-23	-7.080916e-02	-3.540458e-02	2.383679e-02	-3.555955e-03	-3.184862e-02	3.896053e-02	-3.555955e-03	3.555955e-03	-1.156779e-02	-5.924137e-02
444           	7.051740e-03	9.739210e-23	-7.262114e-02	-3.631057e-02	2.444638e-02	-3.525870e-03	-3.278470e-02	3.983644e-02	-3.525870e-03	3.525870e-03	-1.186419e-02	-6.075695e-02
445           	6.977844e-03	1.178143e-22	-7.402909e-02	-3.701455e-02	2.485567e-02	-3.488922e-03	-3.352562e-02	4.050347e-02	-3.488922e-03	3.488922e-03	-1.215887e-02	-6.187022e-02
446           	6.961419e-03	1.376072e-22	-7.391454e-02	-3.695727e-02	2.451952e-02	-3.480709e-03	-3.347656e-02	4.043798e-02	-3.480709e-03	3.480709e-03	-1.243775e-02	-6.147679e-02
447           	6.899158e-03	1.610473e-22	-7.324149e-02	-3.662075e-02	2.387674e-02	-3.449579e-03	-3.317117e-02	4.007032e-02	-3.449579e-03	3.449579e-03	-1.274401e-02	-6.049748e-02
448           	6.805862e-03	1.874799e-22	-7.218749e-02	-3.609374e-02	2.298236e-02	-3.402931e-03	-3.269081e-02	3.949667e-02	-3.402931e-03	3.402931e-03	-1.311138e-02	-5.907611e-02
449           	6.730629e-03	2.132685e-22	-7.041436e-02	-3.520718e-02	2.174729e-02	-3.365315e-03	-3.184187e-02	3.857250e-02	-3.365315e-03	3.365315e-03	-1.345989e-02	-5.695447e-02
450           	6.662826e-03	2.363106e-22	-6.797217e-02	-3.398608e-02	2.023158e-02	-3.331413e-03	-3.065467e-02	3.731750e-02	-3.331413e-03	3.331413e-03	-1.375451e-02	-5.421766e-02
451           	6.613367e-03	2.511681e-22	-6.467247e-02	-3.233624e-02	1.840557e-02	-3.306683e-03	-2.902955e-02	3.564292e-02	-3.306683e-03	3.306683e-03	-1.393066e-02	-5.074181e-02
452           	6.602051e-03	2.605821e-22	-6.111860e-02	-3.055930e-02	1.643529e-02	-3.301025e-03	-2.725827e-02	3.386032e-02	-3.301025e-03	3.301025e-03	-1.412401e-02	-4.699459e-02
453           	6.565751e-03	2.620786e-22	-5.719308e-02	-2.859654e-02	1.444404e-02	-3.282876e-03	-2.531367e-02	3.187942e-02	-3.282876e-03	3.282876e-03	-1.415250e-02	-4.304058e-02
454           	6.518367e-03	2.576825e-22	-5.349839e-02	-2.674919e-02	1.265921e-02	-3.259184e-03	-2.349001e-02	3.000838e-02	-3.259184e-03	3.259184e-03	-1.408999e-02	-3.940840e-02
455           	6.427580e-03	2.469688e-22	-5.081720e-02	-2.540860e-02	1.139866e-02	-3.213790e-03	-2.219481e-02	2.862239e-02	-3.213790e-03	3.213790e-03	-1.400994e-02	-3.680726e-02
456           	6.325807e-03	2.289267e-22	-4.905927e-02	-2.452964e-02	1.068182e-02	-3.162904e-03	-2.136673e-02	2.769254e-02	-3.162904e-03	3.162904e-03	-1.384781e-02	-3.521146e-02
457           	6.223103e-03	2.067392e-22	-4.891192e-02	-2.445596e-02	1.081491e-02	-3.111552e-03	-2.134441e-02	2.756751e-02	-3.111552e-03	3.111552e-03	-1.364105e-02	-3.527087e-02
458           	6.152613e-03	1.774523e-22	-5.012116e-02	-2.506058e-02	1.169845e-02	-3.076307e-03	-2.198427e-02	2.813688e-02	-3.076307e-03	3.076307e-03	-1.336213e-02	-3.675903e-02
459           	6.133418e-03	1.432776e-22	-5.294814e-02	-2.647407e-02	1.339973e-02	-3.066709e-03	-2.340736e-02	2.954078e-02	-3.066709e-03	3.066709e-03	-1.307434e-02	-3.987380e-02
460           	6.162359e-03	1.033798e-22	-5.753846e-02	-2.876923e-02	1.591807e-02	-3.081179e-03	-2.568805e-02	3.185041e-02	-3.081179e-03	3.081179e-03	-1.285116e-02	-4.468730e-02
461           	6.216435e-03	5.764409e-23	-6.354601e-02	-3.177301e-02	1.905028e-02	-3.108217e-03	-2.866479e-02	3.488122e-02	-3.108217e-03	3.108217e-03	-1.272273e-02	-5.082328e-02
462           	6.270638e-03	7.956240e-24	-7.055963e-02	-3.527981e-02	2.256792e-02	-3.135319e-03	-3.214450e-02	3.841513e-02	-3.135319e-03	3.135319e-03	-1.271190e-02	-5.784773e-02
463           	6.317089e-03	-4.090070e-23	-7.810474e-02	-3.905237e-02	2.625579e-02	-3.158544e-03	-3.589383e-02	4.221091e-02	-3.158544e-03	3.158544e-03	-1.279658e-02	-6.530816e-02
464           	6.355657e-03	-8.267929e-23	-8.537203e-02	-4.268601e-02	2.968013e-02	-3.177828e-03	-3.950819e-02	4.586384e-02	-3.177828e-03	3.177828e-03	-1.300589e-02	-7.236614e-02
465           	6.410791e-03	-1.174842e-22	-9.152621e-02	-4.576310e-02	3.227693e-02	-3.205396e-03	-4.255771e-02	4.896850e-02	-3.205396e-03	3.205396e-03	-1.348618e-02	-7.804003e-02
466           	6.515245e-03	-1.446502e-22	-9.556311e-02	-4.778155e-02	3.366806e-02	-3.257623e-03	-4.452393e-02	5.103918e-02	-3.257623e-03	3.257623e-03	-1.411349e-02	-8.144962e-02
467           	6.763184e-03	-1.655802e-22	-9.647668e-02	-4.823834e-02	3.338402e-02	-3.381592e-03	-4.485675e-02	5.161993e-02	-3.381592e-03	3.381592e-03	-1.485432e-02	-8.162236e-02
468           	6.983630e-03	-1.784445e-22	-9.522153e-02	-4.761077e-02	3.201235e-02	-3.491815e-03	-4.411895e-02	5.110258e-02	-3.491815e-03	3.491815e-03	-1.559841e-02	-7.962312e-02
469           	7.060682e-03	-1.858261e-22	-9.326952e-02	-4.663476e-02	3.040580e-02	-3.530341e-03	-4.310442e-02	5.016510e-02	-3.530341e-03	3.530341e-03	-1.622897e-02	-7.704056e-02
470           	7.055835e-03	-1.895012e-22	-9.104360e-02	-4.552180e-02	2.872189e-02	-3.527917e-03	-4.199388e-02	4.904972e-02	-3.527917e-03	3.527917e-03	-1.679991e-02	-7.424369e-02
471           	6.921766e-03	-1.899040e-22	-8.911661e-02	-4.455831e-02	2.727762e-02	-3.460883e-03	-4.109742e-02	4.801919e-02	-3.460883e-03	3.460883e-03	-1.728069e-02	-7.183593e-02
472           	6.797557e-03	-1.873083e-22	-8.657694e-02	-4.328847e-02	2.572700e-02	-3.398778e-03	-3.988969e-02	4.668725e-02	-3.398778e-03	3.398778e-03	-1.756147e-02	-6.901547e-02
473           	6.720046e-03	-1.808910e-22	-8.349340e-02	-4.174670e-02	2.397761e-02	-3.360023e-03	-3.838667e-02	4.510672e-02	-3.360023e-03	3.360023e-03	-1.776909e-02	-6.572431e-02
474           	6.702028e-03	-1.703675e-22	-7.999656e-02	-3.999828e-02	2.209094e-02	-3.351014e-03	-3.664727e-02	4.334929e-02	-3.351014e-03	3.351014e-03	-1.790734e-02	-6.208922e-02
475           	6.741337e-03	-1.579712e-22	-7.630262e-02	-3.815131e-02	2.020532e-02	-3.370668e-03	-3.478064e-02	4.152198e-02	-3.370668e-03	3.370668e-03	-1.794599e-02	-5.835663e-02
476           	6.809570e-03	-1.426185e-22	-7.276396e-02	-3.638198e-02	1.842093e-02	-3.404785e-03	-3.297719e-02	3.978676e-02	-3.404785e-03	3.404785e-03	-1.796105e-02	-5.480291e-02
477           	6.874583e-03	-1.262406e-22	-6.930005e-02	-3.465002e-02	1.669271e-02	-3.437291e-03	-3.121273e-02	3.808731e-02	-3.437291e-03	3.437291e-03	-1.795731e-02	-5.134274e-02
478           	6.932570e-03	-1.137580e-22	-6.609465e-02	-3.304733e-02	1.506566e-02	-3.466285e-03	-2.958104e-02	3.651361e-02	-3.466285e-03	3.466285e-03	-1.798167e-02	-4.811299e-02
479           	6.979652e-03	-1.027014e-22	-6.333458e-02	-3.166729e-02	1.357769e-02	-3.489826e-03	-2.817746e-02	3.515711e-02	-3.489826e-03	3.489826e-03	-1.808960e-02	-4.524498e-02
480           	7.035891e-03	-9.396170e-23	-6.102702e-02	-3.051351e-02	1.225395e-02	-3.517946e-03	-2.699556e-02	3.403145e-02	-3.517946e-03	3.517946e-03	-1.825956e-02	-4.276746e-02
481           	7.098112e-03	-8.892681e-23	-5.883398e-02	-2.941699e-02	1.103223e-02	-3.549056e-03	-2.586793e-02	3.296604e-02	-3.549056e-03	3.549056e-03	-1.838476e-02	-4.044922e-02
482           	7.145469e-03	-8.576551e-23	-5.674715e-02	-2.837357e-02	9.895782e-03	-3.572734e-03	-2.480084e-02	3.194631e-02	-3.572734e-03	3.572734e-03	-1.847779e-02	-3.826936e-02
483           	7.171676e-03	-8.325924e-23	-5.462873e-02	-2.731436e-02	8.821470e-03	-3.585838e-03	-2.372852e-02	3.090020e-02	-3.585838e-03	3.585838e-03	-1.849289e-02	-3.613583e-02
484           	7.180671e-03	-8.082922e-23	-5.260577e-02	-2.630288e-02	7.863644e-03	-3.590335e-03	-2.271255e-02	2.989322e-02	-3.590335e-03	3.590335e-03	-1.843924e-02	-3.416653e-02
485           	7.172473e-03	-7.667595e-23	-5.062919e-02	-2.531459e-02	6.993957e-03	-3.586236e-03	-2.172836e-02	2.890083e-02	-3.586236e-03	3.586236e-03	-1.832064e-02	-3.230855e-02
486           	7.163613e-03	-7.009262e-23	-4.859407e-02	-2.429703e-02	6.133708e-03	-3.581807e-03	-2.071523e-02	2.787884e-02	-3.581807e-03	3.581807e-03	-1.816333e-02	-3.043074e-02
487           	7.147168e-03	-6.187907e-23	-4.659139e-02	-2.329569e-02	5.296728e-03	-3.573584e-03	-1.972211e-02	2.686928e-02	-3.573584e-03	3.573584e-03	-1.799897e-02	-2.859242e-02
488           	7.130295e-03	-4.922891e-23	-4.443625e-02	-2.221813e-02	4.440874e-03	-3.565148e-03	-1.865298e-02	2.578327e-02	-3.565148e-03	3.565148e-03	-1.777725e-02	-2.665900e-02
489           	7.110020e-03	-3.237668e-23	-4.212517e-02	-2.106259e-02	3.500043e-03	-3.555010e-03	-1.750758e-02	2.461760e-02	-3.555010e-03	3.555010e-03	-1.756254e-02	-2.456263e-02
490           	7.093757e-03	-1.197963e-23	-3.974610e-02	-1.987305e-02	2.524458e-03	-3.546878e-03	-1.632617e-02	2.341993e-02	-3.546878e-03	3.546878e-03	-1.734859e-02	-2.239751e-02
491           	7.099615e-03	1.076869e-23	-3.746385e-02	-1.873193e-02	1.536303e-03	-3.549808e-03	-1.518212e-02	2.228173e-02	-3.549808e-03	3.549808e-03	-1.719562e-02	-2.026823e-02
492           	7.107568e-03	3.269494e-23	-3.537787e-02	-1.768894e-02	6.134780e-04	-3.553784e-03	-1.413515e-02	2.124272e-02	-3.553784e-03	3.553784e-03	-1.707546e-02	-1.830241e-02
493           	7.117923e-03	5.258131e-23	-3.346845e-02	-1.673423e-02	-2.281069e-04	-3.558962e-03	-1.317527e-02	2.029319e-02	-3.558962e-03	3.558962e-03	-1.696233e-02	-1.650612e-02
494           	7.120551e-03	6.974334e-23	-3.121281e-02	-1.560640e-02	-1.229830e-03	-3.560276e-03	-1.204613e-02	1.916668e-02	-3.560276e-03	3.560276e-03	-1.683623e-02	-1.437657e-02
495           	7.114488e-03	8.641592e-23	-2.905947e-02	-1.452973e-02	-2.170354e-03	-3.557244e-03	-1.097249e-02	1.808698e-02	-3.557244e-03	3.557244e-03	-1.670009e-02	-1.235938e-02
496           	7.097333e-03	1.022981e-22	-2.693504e-02	-1.346752e-02	-3.083477e-03	-3.548666e-03	-9.918854e-03	1.701619e-02	-3.548666e-03	3.548666e-03	-1.655100e-02	-1.038404e-02
497           	7.089859e-03	1.202716e-22	-2.486796e-02	-1.243398e-02	-3.962122e-03	-3.544930e-03	-8.889053e-03	1.597891e-02	-3.544930e-03	3.544930e-03	-1.639610e-02	-8.471861e-03
498           	7.088424e-03	1.387154e-22	-2.257957e-02	-1.128978e-02	-4.912268e-03	-3.544212e-03	-7.745572e-03	1.483400e-02	-3.544212e-03	3.544212e-03	-1.620205e-02	-6.377516e-03
499           	7.096882e-03	1.548520e-22	-1.992284e-02	-9.961418e-03	-5.978462e-03	-3.548441e-03	-6.412977e-03	1.350986e-02	-3.548441e-03	3.548441e-03	-1.593988e-02	-3.982956e-03
500           	7.104211e-03	1.655915e-22	-1.683223e-02	-8.416115e-03	-7.217617e-03	-3.552105e-03	-4.864009e-03	1.196822e-02	-3.552105e-03	3.552105e-03	-1.563373e-02	-1.198497e-03
501           	7.093892e-03	1.681867e-22	-1.338882e-02	-6.694408e-03	-8.572831e-03	-3.546946e-03	-3.147462e-03	1.024135e-02	-3.546946e-03	3.546946e-03	-1.526724e-02	1.878423e-03
502           	7.055350e-03	1.644146e-22	-9.938944e-03	-4.969472e-03	-9.906450e-03	-3.527675e-03	-1.441797e-03	8.497147e-03	-3.527675e-03	3.527675e-03	-1.487592e-02	4.936978e-03
503           	7.017046e-03	1.555312e-22	-6.370811e-03	-3.185405e-03	-1.127162e-02	-3.508523e-03	3.231173e-04	6.693928e-03	-3.508523e-03	3.508523e-03	-1.445702e-02	8.086213e-03
504           	6.949059e-03	1.453616e-22	-2.867364e-03	-1.433682e-03	-1.255724e-02	-3.474529e-03	2.040848e-03	4.908211e-03	-3.474529e-03	3.474529e-03	-1.399092e-02	1.112356e-02
505           	6.876283e-03	1.334999e-22	5.277422e-04	2.638711e-04	-1.378823e-02	-3.438141e-03	3.702012e-03	3.174270e-03	-3.438141e-03	3.438141e-03	-1.352436e-02	1.405210e-02
506           	6.786470e-03	1.163003e-22	3.996678e-03	1.998339e-03	-1.502867e-02	-3.393235e-03	5.391574e-03	1.394896e-03	-3.393235e-03	3.393235e-03	-1.303033e-02	1.702701e-02
507           	6.672573e-03	9.632942e-23	7.846168e-03	3.923084e-03	-1.647174e-02	-3.336287e-03	7.259371e-03	-5.867973e-04	-3.336287e-03	3.336287e-03	-1.254865e-02	2.039482e-02
508           	6.570387e-03	6.871120e-23	1.196106e-02	5.980530e-03	-1.792834e-02	-3.285194e-03	9.265723e-03	-2.695336e-03	-3.285194e-03	3.285194e-03	-1.194781e-02	2.390887e-02
509           	6.517503e-03	4.034197e-23	1.596615e-02	7.983073e-03	-1.933173e-02	-3.258751e-03	1.124182e-02	-4.724322e-03	-3.258751e-03	3.258751e-03	-1.134865e-02	2.731480e-02
510           	6.475109e-03	1.174809e-23	1.907933e-02	9.539667e-03	-2.022951e-02	-3.237554e-03	1.277722e-02	-6.302113e-03	-3.237554e-03	3.237554e-03	-1.068984e-02	2.976918e-02
511           	6.437180e-03	-1.745078e-23	2.078213e-02	1.039107e-02	-2.028895e-02	-3.218590e-03	1.360966e-02	-7.172477e-03	-3.218590e-03	3.218590e-03	-9.897885e-03	3.068002e-02
512           	6.486810e-03	-4.459102e-23	1.990613e-02	9.953066e-03	-1.890521e-02	-3.243405e-03	1.319647e-02	-6.709661e-03	-3.243405e-03	3.243405e-03	-8.952144e-03	2.885828e-02
513           	6.600939e-03	-6.534583e-23	1.582449e-02	7.912245e-03	-1.589322e-02	-3.300470e-03	1.121271e-02	-4.611775e-03	-3.300470e-03	3.300470e-03	-7.980974e-03	2.380546e-02
514           	6.746461e-03	-8.341052e-23	8.879030e-03	4.439515e-03	-1.151001e-02	-3.373231e-03	7.812745e-03	-1.066284e-03	-3.373231e-03	3.373231e-03	-7.070497e-03	1.594953e-02
