# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	cellDisplacement_solver	cellDisplacementx_initial	cellDisplacementx_final	cellDisplacementx_iters	cellDisplacementy_initial	cellDisplacementy_final	cellDisplacementy_iters	cellDisplacement_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.0175        	DILUPBiCGStab	9.289560e-07	4.462720e-11	1	1.656360e-05	1.197320e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.276990e-03	1.546770e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.01775       	DILUPBiCGStab	9.273260e-07	4.454760e-11	1	1.658850e-05	1.198720e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.269280e-03	3.077380e-05	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.018         	DILUPBiCGStab	9.257280e-07	4.449150e-11	1	1.661380e-05	1.200480e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.260970e-03	3.193110e-05	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.01825       	DILUPBiCGStab	9.241300e-07	4.442740e-11	1	1.664010e-05	1.202720e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.236500e-03	2.998400e-05	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0185        	DILUPBiCGStab	9.226000e-07	4.433450e-11	1	1.666880e-05	1.205670e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.261010e-03	1.607890e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.01875       	DILUPBiCGStab	9.210870e-07	4.423460e-11	1	1.669820e-05	1.209260e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.204610e-03	3.066460e-05	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.019         	DILUPBiCGStab	9.196340e-07	4.413090e-11	1	1.672950e-05	1.212510e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.176780e-03	1.490500e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.01925       	DILUPBiCGStab	9.182220e-07	4.406080e-11	1	1.676210e-05	1.216790e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.192060e-03	3.088180e-05	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0195        	DILUPBiCGStab	9.167870e-07	4.397020e-11	1	1.679380e-05	1.220610e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.160760e-03	1.473490e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.01975       	DILUPBiCGStab	9.153940e-07	4.387630e-11	1	1.682760e-05	1.223690e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.133860e-03	2.948190e-05	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.02          	DILUPBiCGStab	9.140320e-07	4.379100e-11	1	1.686200e-05	1.227710e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.136270e-03	2.260250e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0202381     	DILUPBiCGStab	8.692560e-07	3.799300e-11	1	1.609390e-05	1.069350e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	8.287700e-03	7.265770e-05	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0204762     	DILUPBiCGStab	8.692350e-07	3.793590e-11	1	1.611510e-05	1.072250e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.496810e-03	1.932740e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0207143     	DILUPBiCGStab	8.677430e-07	3.789820e-11	1	1.615010e-05	1.074650e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.096850e-03	2.919560e-05	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0209524     	DILUPBiCGStab	8.664470e-07	3.784350e-11	1	1.618700e-05	1.076060e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.937620e-03	1.725110e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0211905     	DILUPBiCGStab	8.652050e-07	3.782260e-11	1	1.622320e-05	1.077870e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.831910e-03	2.767330e-05	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0214286     	DILUPBiCGStab	8.640130e-07	3.778720e-11	1	1.626050e-05	1.078690e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.004270e-03	1.991190e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0216667     	DILUPBiCGStab	8.628650e-07	3.769780e-11	1	1.630240e-05	1.078590e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.944280e-03	1.402660e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0219048     	DILUPBiCGStab	8.617630e-07	3.766760e-11	1	1.634210e-05	1.079130e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.932760e-03	1.930350e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0221429     	DILUPBiCGStab	8.606400e-07	3.758870e-11	1	1.638240e-05	1.079510e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.056980e-03	1.634260e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.022381      	DILUPBiCGStab	8.593940e-07	3.755220e-11	1	1.641740e-05	1.080300e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.847660e-03	1.906930e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.022619      	DILUPBiCGStab	8.582790e-07	3.752300e-11	1	1.645840e-05	1.080220e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.013110e-03	1.725570e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0228571     	DILUPBiCGStab	8.573020e-07	3.750250e-11	1	1.650080e-05	1.080970e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.840110e-03	1.671540e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0230952     	DILUPBiCGStab	8.563340e-07	3.751660e-11	1	1.654410e-05	1.080170e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.038940e-03	2.976170e-05	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0233333     	DILUPBiCGStab	8.550720e-07	3.740410e-11	1	1.658900e-05	1.084530e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.921680e-03	2.269630e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0235714     	DILUPBiCGStab	8.539130e-07	3.731360e-11	1	1.663380e-05	1.087220e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.640440e-03	1.216060e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0238095     	DILUPBiCGStab	8.529480e-07	3.730170e-11	1	1.668070e-05	1.086280e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.691390e-03	1.696740e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0240476     	DILUPBiCGStab	8.520290e-07	3.731230e-11	1	1.672840e-05	1.085540e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.489750e-03	1.168250e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0242857     	DILUPBiCGStab	8.510580e-07	3.731570e-11	1	1.677550e-05	1.085380e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.535530e-03	1.749050e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0245238     	DILUPBiCGStab	8.500350e-07	3.730680e-11	1	1.682220e-05	1.085170e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.537960e-03	1.110100e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0247619     	DILUPBiCGStab	8.491030e-07	3.734070e-11	1	1.687310e-05	1.086080e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.558370e-03	1.720100e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.025         	DILUPBiCGStab	8.481730e-07	3.735340e-11	1	1.692450e-05	1.086680e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.493850e-03	1.222530e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0252381     	DILUPBiCGStab	8.472500e-07	3.736650e-11	1	1.697760e-05	1.087770e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.480790e-03	1.823790e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0254762     	DILUPBiCGStab	8.463220e-07	3.737150e-11	1	1.703270e-05	1.089070e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.392970e-03	1.130710e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0257143     	DILUPBiCGStab	8.454200e-07	3.738010e-11	1	1.709010e-05	1.090610e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.415230e-03	1.755870e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0259524     	DILUPBiCGStab	8.445400e-07	3.740300e-11	1	1.714890e-05	1.092630e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.373500e-03	1.141300e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0261905     	DILUPBiCGStab	8.436720e-07	3.741890e-11	1	1.720980e-05	1.094960e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.393190e-03	1.783010e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0264286     	DILUPBiCGStab	8.428220e-07	3.743490e-11	1	1.727290e-05	1.097170e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.386460e-03	1.143460e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0266667     	DILUPBiCGStab	8.420060e-07	3.745630e-11	1	1.733870e-05	1.099150e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.443810e-03	1.908870e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0269048     	DILUPBiCGStab	8.410870e-07	3.746050e-11	1	1.740290e-05	1.101590e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.326560e-03	1.172120e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0271429     	DILUPBiCGStab	8.402130e-07	3.747240e-11	1	1.747010e-05	1.104760e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.472030e-03	1.975640e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.027381      	DILUPBiCGStab	8.394010e-07	3.748240e-11	1	1.753970e-05	1.107850e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.520360e-03	1.331060e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.027619      	DILUPBiCGStab	8.386110e-07	3.750460e-11	1	1.761480e-05	1.111950e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.622000e-03	2.328730e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0278571     	DILUPBiCGStab	8.379050e-07	3.750740e-11	1	1.769440e-05	1.115470e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.486820e-03	1.260010e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0280952     	DILUPBiCGStab	8.371670e-07	3.752980e-11	1	1.777640e-05	1.120940e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.601190e-03	1.982490e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0283333     	DILUPBiCGStab	8.364560e-07	3.755950e-11	1	1.785580e-05	1.126560e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.388270e-03	1.185820e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0285714     	DILUPBiCGStab	8.357260e-07	3.756200e-11	1	1.793930e-05	1.132410e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.361500e-03	1.924570e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0288095     	DILUPBiCGStab	8.350220e-07	3.757220e-11	1	1.802560e-05	1.138560e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.360940e-03	1.125390e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0290476     	DILUPBiCGStab	8.343420e-07	3.758510e-11	1	1.811530e-05	1.144920e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.476980e-03	2.067300e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0292857     	DILUPBiCGStab	8.336710e-07	3.759820e-11	1	1.820900e-05	1.151910e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.448590e-03	1.298430e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0295238     	DILUPBiCGStab	8.329720e-07	3.762250e-11	1	1.830200e-05	1.159810e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.577010e-03	1.934350e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0297619     	DILUPBiCGStab	8.323180e-07	3.764040e-11	1	1.839690e-05	1.167630e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.342810e-03	1.227040e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.03          	DILUPBiCGStab	8.316950e-07	3.764110e-11	1	1.849690e-05	1.175910e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.224230e-03	1.794460e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0302326     	DILUPBiCGStab	8.117670e-07	3.517410e-11	1	1.816850e-05	1.106620e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	4.697820e-03	2.173710e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0304651     	DILUPBiCGStab	8.117170e-07	3.516960e-11	1	1.825970e-05	1.116330e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.283960e-03	1.769520e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0306977     	DILUPBiCGStab	8.110290e-07	3.520770e-11	1	1.836600e-05	1.125560e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.174920e-03	1.034620e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0309302     	DILUPBiCGStab	8.104300e-07	3.522270e-11	1	1.847450e-05	1.135290e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.175800e-03	1.848030e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0311628     	DILUPBiCGStab	8.098490e-07	3.522580e-11	1	1.858530e-05	1.145380e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.177990e-03	1.055260e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0313953     	DILUPBiCGStab	8.093290e-07	3.524890e-11	1	1.869870e-05	1.156070e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.096650e-03	1.621600e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0316279     	DILUPBiCGStab	8.087980e-07	3.525820e-11	1	1.881450e-05	1.167220e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.099500e-03	1.092470e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0318605     	DILUPBiCGStab	8.082510e-07	3.526900e-11	1	1.893280e-05	1.178540e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.135090e-03	1.708230e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.032093      	DILUPBiCGStab	8.077240e-07	3.526690e-11	1	1.905510e-05	1.190530e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.167910e-03	1.040290e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0323256     	DILUPBiCGStab	8.072370e-07	3.527510e-11	1	1.918070e-05	1.202330e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.141150e-03	1.668630e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0325581     	DILUPBiCGStab	8.067240e-07	3.530710e-11	1	1.930870e-05	1.215080e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.117770e-03	1.027900e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0327907     	DILUPBiCGStab	8.062540e-07	3.531690e-11	1	1.944060e-05	1.227450e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.142190e-03	1.631820e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0330233     	DILUPBiCGStab	8.057840e-07	3.530780e-11	1	1.957470e-05	1.239980e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.141660e-03	1.039640e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0332558     	DILUPBiCGStab	8.052850e-07	3.529620e-11	1	1.971120e-05	1.252020e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.241120e-03	1.958780e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0334884     	DILUPBiCGStab	8.048150e-07	3.528230e-11	1	1.985320e-05	1.265160e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.096670e-03	1.087340e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0337209     	DILUPBiCGStab	8.043460e-07	3.528740e-11	1	1.999680e-05	1.278770e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.128710e-03	1.426720e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0339535     	DILUPBiCGStab	8.039390e-07	3.528830e-11	1	2.014370e-05	1.292470e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.261150e-03	1.447320e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.034186      	DILUPBiCGStab	8.035760e-07	3.530560e-11	1	2.029430e-05	1.306330e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.337070e-03	1.803180e-05	5	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0344186     	DILUPBiCGStab	8.030200e-07	3.528650e-11	1	2.045230e-05	1.319560e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.221030e-03	1.382800e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.0346512     	DILUPBiCGStab	8.025910e-07	3.528510e-11	1	2.061300e-05	1.333260e-09	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.069050e-03	1.664210e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
