# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
486           	DILUPBiCGStab	4.368740e-04	3.664820e-06	3	9.723420e-03	9.367060e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.458010e-02	2.343000e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
487           	DILUPBiCGStab	4.491540e-04	3.858220e-06	3	9.450350e-03	9.086400e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.595760e-02	2.449300e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
488           	DILUPBiCGStab	4.626880e-04	3.983780e-06	3	9.207900e-03	8.999810e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.747800e-02	2.643290e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
489           	DILUPBiCGStab	4.749670e-04	4.104140e-06	3	9.036900e-03	6.559650e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.871930e-02	1.967270e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
490           	DILUPBiCGStab	4.833890e-04	3.374820e-06	4	8.870790e-03	5.960730e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.020570e-02	2.303070e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
491           	DILUPBiCGStab	4.903010e-04	3.180830e-06	4	8.711450e-03	5.702860e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.147030e-02	2.733030e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
492           	DILUPBiCGStab	5.032390e-04	3.492240e-06	4	8.586470e-03	7.776700e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.220030e-02	2.142340e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
493           	DILUPBiCGStab	5.128650e-04	3.490860e-06	4	8.445980e-03	3.170940e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.133820e-02	2.417830e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
494           	DILUPBiCGStab	5.190820e-04	3.437230e-06	4	8.306740e-03	6.722410e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.957010e-02	2.028160e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
495           	DILUPBiCGStab	5.270610e-04	3.279290e-06	4	8.219000e-03	1.844790e-05	5	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.812050e-02	1.795020e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
496           	DILUPBiCGStab	5.299690e-04	3.289430e-06	4	8.106720e-03	4.100200e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.599500e-02	2.475070e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
497           	DILUPBiCGStab	5.347190e-04	3.172800e-06	4	8.064480e-03	3.586400e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.443990e-02	2.288460e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
498           	DILUPBiCGStab	5.365100e-04	5.084980e-06	3	7.978940e-03	3.108340e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.316880e-02	1.887580e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
499           	DILUPBiCGStab	5.366910e-04	4.755020e-06	3	7.906200e-03	3.628650e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.235300e-02	1.991030e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
500           	DILUPBiCGStab	5.342730e-04	4.756000e-06	3	7.877680e-03	3.927070e-05	5	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.139720e-02	1.870120e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
501           	DILUPBiCGStab	5.271440e-04	4.554100e-06	3	7.821150e-03	7.671220e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.084650e-02	1.950300e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
502           	DILUPBiCGStab	5.256470e-04	4.203130e-06	3	7.843210e-03	6.274360e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.043410e-02	1.889070e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
503           	DILUPBiCGStab	5.256850e-04	4.224210e-06	3	7.867480e-03	6.258310e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.008740e-02	1.863900e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
504           	DILUPBiCGStab	5.296770e-04	4.300470e-06	3	7.905060e-03	7.841900e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	1.974080e-02	1.716130e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
505           	DILUPBiCGStab	5.340620e-04	4.344590e-06	3	7.967480e-03	7.559360e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.007820e-02	1.647470e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
506           	DILUPBiCGStab	5.417770e-04	4.415260e-06	3	8.031620e-03	7.445770e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.080730e-02	1.879900e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
507           	DILUPBiCGStab	5.536340e-04	4.586470e-06	3	8.150760e-03	7.403290e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.183720e-02	2.060700e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
508           	DILUPBiCGStab	5.663230e-04	4.812300e-06	3	8.335780e-03	4.813250e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.430830e-02	2.280760e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
509           	DILUPBiCGStab	5.886240e-04	5.148250e-06	3	8.660360e-03	5.529870e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.562510e-02	1.695090e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
510           	DILUPBiCGStab	5.996270e-04	5.089990e-06	3	8.999270e-03	3.236330e-06	6	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.780740e-02	2.261870e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
511           	DILUPBiCGStab	6.139100e-04	3.631930e-06	4	9.482130e-03	4.590340e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.941020e-02	2.012410e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
512           	DILUPBiCGStab	6.229240e-04	6.200670e-06	3	1.022610e-02	5.641640e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.253830e-02	2.810590e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
513           	DILUPBiCGStab	6.261170e-04	6.109830e-06	3	1.113190e-02	9.755330e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.509700e-02	2.289170e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
514           	DILUPBiCGStab	6.256900e-04	4.097550e-06	4	1.199030e-02	7.174500e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.846150e-02	2.379430e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
515           	DILUPBiCGStab	6.264420e-04	4.555100e-06	4	1.249650e-02	9.867060e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.170730e-02	2.931310e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
516           	DILUPBiCGStab	6.226870e-04	5.727280e-06	3	1.270820e-02	6.802750e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.459250e-02	3.289580e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
517           	DILUPBiCGStab	6.273030e-04	6.022930e-06	3	1.290630e-02	6.641820e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.395750e-02	3.245920e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
518           	DILUPBiCGStab	6.283590e-04	5.814440e-06	3	1.301720e-02	7.807840e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.227650e-02	2.947830e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
519           	DILUPBiCGStab	6.327590e-04	4.615530e-06	4	1.297080e-02	8.244880e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.812570e-02	2.583590e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
520           	DILUPBiCGStab	6.291690e-04	5.216930e-06	4	1.278600e-02	6.883050e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.411020e-02	2.397430e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
521           	DILUPBiCGStab	6.380570e-04	5.368330e-06	4	1.256950e-02	1.228770e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.213850e-02	2.235290e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
522           	DILUPBiCGStab	6.363720e-04	6.085260e-06	3	1.217310e-02	1.179650e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.095540e-02	2.022240e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
523           	DILUPBiCGStab	6.456510e-04	6.444760e-06	3	1.192340e-02	1.153610e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.987190e-02	1.969030e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
524           	DILUPBiCGStab	6.403880e-04	6.316940e-06	3	1.155340e-02	8.961520e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.865830e-02	1.807240e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
525           	DILUPBiCGStab	6.448510e-04	6.012920e-06	3	1.127050e-02	1.908430e-05	5	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.780340e-02	1.689620e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
526           	DILUPBiCGStab	6.372010e-04	5.967510e-06	3	1.095700e-02	5.741100e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.755920e-02	2.107100e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
527           	DILUPBiCGStab	6.407860e-04	6.002250e-06	3	1.077070e-02	5.520250e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.773740e-02	2.014500e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
528           	DILUPBiCGStab	6.345330e-04	6.046310e-06	3	1.057320e-02	1.031030e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.823390e-02	2.501470e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
529           	DILUPBiCGStab	6.278360e-04	5.725100e-06	3	1.039780e-02	5.314660e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.893710e-02	2.184480e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
530           	DILUPBiCGStab	6.170790e-04	5.639290e-06	3	1.020650e-02	5.127770e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.058460e-02	2.645220e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
531           	DILUPBiCGStab	6.121520e-04	5.349130e-06	4	1.005890e-02	5.005260e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.231460e-02	2.366700e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
532           	DILUPBiCGStab	5.988420e-04	3.144040e-06	4	9.865850e-03	8.147260e-07	7	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.474610e-02	2.172450e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
533           	DILUPBiCGStab	5.961310e-04	3.419470e-06	4	9.775340e-03	7.553670e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.665690e-02	3.612020e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
534           	DILUPBiCGStab	5.879760e-04	5.769050e-06	3	9.723560e-03	5.518030e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.669520e-02	2.168270e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
535           	DILUPBiCGStab	5.865230e-04	4.957810e-06	3	9.715010e-03	1.316340e-05	5	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.446530e-02	2.072300e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
536           	DILUPBiCGStab	5.855700e-04	4.885240e-06	3	9.726880e-03	9.710970e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.215370e-02	2.186280e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
537           	DILUPBiCGStab	5.819420e-04	4.284700e-06	4	9.745570e-03	9.727330e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.979280e-02	2.267440e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
538           	DILUPBiCGStab	5.759470e-04	4.888970e-06	3	9.747700e-03	5.518550e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.748230e-02	2.118670e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
539           	DILUPBiCGStab	5.703440e-04	4.995100e-06	3	9.768950e-03	5.655150e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.591250e-02	2.048100e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
540           	DILUPBiCGStab	5.660150e-04	4.727680e-06	3	9.821760e-03	5.339650e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.473380e-02	1.955280e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
541           	DILUPBiCGStab	5.591920e-04	4.684680e-06	3	9.845040e-03	9.580970e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.357010e-02	1.993560e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
542           	DILUPBiCGStab	5.530450e-04	4.634320e-06	3	9.840600e-03	8.392050e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.253230e-02	2.052130e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
543           	DILUPBiCGStab	5.458790e-04	4.524040e-06	3	9.802850e-03	7.206660e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.225680e-02	1.998660e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
544           	DILUPBiCGStab	5.438270e-04	4.475570e-06	3	9.714050e-03	9.226690e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.159590e-02	1.793480e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
545           	DILUPBiCGStab	5.341110e-04	4.291010e-06	3	9.545930e-03	7.896050e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.136400e-02	1.746100e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
546           	DILUPBiCGStab	5.364660e-04	4.273170e-06	3	9.461580e-03	6.373720e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.136460e-02	1.615940e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
547           	DILUPBiCGStab	5.247120e-04	4.202420e-06	3	9.188340e-03	5.345290e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.170410e-02	2.110270e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
548           	DILUPBiCGStab	5.313470e-04	4.151080e-06	3	9.053790e-03	4.477770e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.267850e-02	2.115390e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
549           	DILUPBiCGStab	5.226120e-04	4.231490e-06	3	8.711200e-03	5.563830e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.391770e-02	2.337910e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
550           	DILUPBiCGStab	5.246020e-04	4.531690e-06	3	8.494130e-03	1.003480e-05	5	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.456940e-02	1.519930e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
551           	DILUPBiCGStab	5.169420e-04	4.603500e-06	3	8.126600e-03	4.205670e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.518560e-02	1.723240e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
552           	DILUPBiCGStab	5.286570e-04	4.844860e-06	3	7.909760e-03	7.863360e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.605100e-02	2.193860e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
553           	DILUPBiCGStab	5.292180e-04	5.234240e-06	3	7.640410e-03	7.526080e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.671800e-02	1.734980e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
554           	DILUPBiCGStab	5.401800e-04	5.073290e-06	3	7.501860e-03	7.470330e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.754900e-02	2.038590e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
555           	DILUPBiCGStab	5.490310e-04	5.297210e-06	3	7.396920e-03	7.127260e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.879330e-02	2.089820e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
556           	DILUPBiCGStab	5.657520e-04	3.040310e-06	4	7.455950e-03	6.981630e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.109750e-02	2.181980e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
557           	DILUPBiCGStab	5.827390e-04	3.551880e-06	4	7.574000e-03	7.169510e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.177280e-02	2.241690e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
558           	DILUPBiCGStab	6.114640e-04	3.798740e-06	4	7.913160e-03	7.849390e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.221040e-02	2.797010e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
559           	DILUPBiCGStab	6.281470e-04	4.970400e-06	4	8.332130e-03	7.112880e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.424960e-02	3.206570e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
560           	DILUPBiCGStab	6.529010e-04	5.321790e-06	4	8.953980e-03	8.123110e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.729960e-02	3.139150e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
561           	DILUPBiCGStab	6.649580e-04	5.452210e-06	3	9.592230e-03	7.802590e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.090540e-02	3.008640e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
562           	DILUPBiCGStab	6.788230e-04	6.387860e-06	3	1.024450e-02	9.949580e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.331680e-02	3.051570e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
563           	DILUPBiCGStab	6.861450e-04	6.488410e-06	3	1.074310e-02	7.708550e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.396010e-02	3.110730e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
564           	DILUPBiCGStab	6.880130e-04	6.619260e-06	3	1.097680e-02	6.546630e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.414750e-02	3.083980e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
565           	DILUPBiCGStab	6.963770e-04	6.686210e-06	3	1.099760e-02	8.624570e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.460630e-02	4.268260e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
566           	DILUPBiCGStab	6.953260e-04	6.134440e-06	3	1.078640e-02	5.470710e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.562380e-02	4.249590e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
567           	DILUPBiCGStab	6.970330e-04	3.997200e-06	4	1.046230e-02	5.009390e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.506010e-02	3.984870e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
568           	DILUPBiCGStab	6.872450e-04	6.781360e-06	3	9.971230e-03	9.820310e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.407410e-02	3.328700e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
569           	DILUPBiCGStab	6.842400e-04	3.208740e-06	4	9.550880e-03	8.927560e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.292790e-02	2.769230e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
570           	DILUPBiCGStab	6.777620e-04	5.777200e-06	3	9.287450e-03	4.496460e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.200380e-02	2.519960e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
571           	DILUPBiCGStab	6.735480e-04	5.600790e-06	3	9.118870e-03	5.155730e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.222210e-02	2.994440e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
572           	DILUPBiCGStab	6.730800e-04	6.233770e-06	3	9.058040e-03	7.480840e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.149190e-02	3.403240e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
573           	DILUPBiCGStab	6.648990e-04	6.283150e-06	3	9.026270e-03	5.817990e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.994620e-02	2.582600e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
574           	DILUPBiCGStab	6.525610e-04	6.242520e-06	3	9.057480e-03	7.544000e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.877280e-02	2.809000e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
575           	DILUPBiCGStab	6.491830e-04	4.205300e-06	4	9.184530e-03	7.145320e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.742530e-02	2.884610e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
576           	DILUPBiCGStab	6.490550e-04	3.618950e-06	4	9.377850e-03	4.691020e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.737800e-02	3.061710e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
577           	DILUPBiCGStab	6.420340e-04	3.461530e-06	4	9.712700e-03	1.296270e-05	5	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.738660e-02	2.984620e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
578           	DILUPBiCGStab	6.503630e-04	3.423960e-06	4	1.010310e-02	9.804340e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.751560e-02	2.763180e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
579           	DILUPBiCGStab	6.392460e-04	3.310720e-06	4	1.044000e-02	6.160100e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.759470e-02	2.408260e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
580           	DILUPBiCGStab	6.365210e-04	3.154220e-06	4	1.086120e-02	5.577130e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.728910e-02	3.495910e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
581           	DILUPBiCGStab	6.260020e-04	3.089840e-06	4	1.129510e-02	5.352440e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.718350e-02	3.280070e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
582           	DILUPBiCGStab	6.351670e-04	2.926260e-06	4	1.162970e-02	5.416930e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.697820e-02	3.024770e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
583           	DILUPBiCGStab	6.330640e-04	2.555760e-06	4	1.184800e-02	5.605930e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.678740e-02	2.966210e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
584           	DILUPBiCGStab	6.374190e-04	3.016880e-06	4	1.183880e-02	5.848910e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.689930e-02	3.091870e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
